0,1
1,"  (0, 7598)	0.2316014580971133
  (0, 2657)	0.4820453648434958"
1,"  (0, 7167)	0.11488842954879673
  (0, 7060)	0.08629739754472963
  (0, 6634)	0.23680814813857207
  (0, 6492)	0.23142218518623517
  (0, 6222)	0.26387630191163985
  (0, 5706)	0.15527466659914796
  (0, 5521)	0.2109459173182962
  (0, 5441)	0.22292376617576204
  (0, 4926)	0.21351632128554396
  (0, 4881)	0.26387630191163985
  (0, 4031)	0.20639215052721158
  (0, 3682)	0.18197123043988417
  (0, 3417)	0.26387630191163985
  (0, 3347)	0.24340003404370097
  (0, 3330)	0.15842870044051507
  (0, 3247)	0.22292376617576204
  (0, 2928)	0.14392671389011225
  (0, 2844)	0.37852745299513063
  (0, 1731)	0.26387630191163985
  (0, 655)	0.23142218518623517"
1,"  (0, 3880)	0.4970381001370659
  (0, 723)	0.867728717406619"
1,"  (0, 6229)	0.5090872031121291
  (0, 5907)	0.5195340837573634
  (0, 4156)	0.4768974561043512
  (0, 3880)	0.3551525343178538
  (0, 3561)	0.3425639344278244"
1,"  (0, 7723)	0.19320280003723886
  (0, 7060)	0.09340988653925045
  (0, 6942)	0.20123876268743704
  (0, 5285)	0.21363784914473224
  (0, 4475)	0.19798418659522396
  (0, 4199)	0.23753057613964318
  (0, 3445)	0.39197010490942835
  (0, 3375)	0.25632548464429283
  (0, 3241)	0.24129677484871098
  (0, 3083)	0.2856245509511152
  (0, 2628)	0.21043760735850423
  (0, 2007)	0.1820654387440591
  (0, 1705)	0.16807214820039673
  (0, 1505)	0.3099449399258402
  (0, 1132)	0.26346066289991316
  (0, 589)	0.2856245509511152
  (0, 203)	0.24556653878984133"
1,"  (0, 7454)	0.4774247566061268
  (0, 5243)	0.5785340451912934
  (0, 1036)	0.6613349834495216"
1,"  (0, 5876)	0.25696965912397574
  (0, 5540)	0.2788205394424049
  (0, 5181)	0.2728015383196228
  (0, 3918)	0.3329500919389464
  (0, 2445)	0.1952590484691141
  (0, 1369)	0.2822180046782526
  (0, 924)	0.6117706313813513
  (0, 923)	0.2608775397126404
  (0, 168)	0.3329500919389464"
1,"  (0, 7752)	0.4579638097279955
  (0, 5053)	0.5401444891570909
  (0, 3803)	0.4712725054229836
  (0, 2753)	0.5257521330864854"
1,"  (0, 7323)	0.4772729194318423
  (0, 5243)	0.49333642964687663
  (0, 3825)	0.3351640816901771
  (0, 2435)	0.5271707396909119
  (0, 1806)	0.3722711070158357"
1,"  (0, 5324)	0.36659526436345985
  (0, 3803)	0.2585234728614719
  (0, 1279)	0.4339411823065979
  (0, 489)	0.2992493464203217
  (0, 153)	0.7217467735232981"
1,"  (0, 6905)	0.5484980912363588
  (0, 3453)	0.5202939705684653
  (0, 2816)	0.6545563597584029"
0,"  (0, 6964)	0.2932497101865376
  (0, 6664)	0.27993854627881326
  (0, 6491)	0.2932497101865376
  (0, 5436)	0.19928545950008486
  (0, 5213)	0.34031170986815357
  (0, 3973)	0.2932497101865376
  (0, 3034)	0.2932497101865376
  (0, 2928)	0.15994792571600142
  (0, 2342)	0.2932497101865376
  (0, 1937)	0.27993854627881326
  (0, 1858)	0.2932497101865376
  (0, 1168)	0.16229387845822543
  (0, 1150)	0.2704941251852529
  (0, 927)	0.2160555427211563"
1,"  (0, 6769)	0.39462610633333256
  (0, 2630)	0.38257557683096904
  (0, 2291)	0.7571109070946827
  (0, 1253)	0.3531136340767819"
1,"  (0, 6836)	0.7680035339425172
  (0, 6232)	0.6404456041318456"
1,"  (0, 6893)	0.4870183327451217
  (0, 1692)	0.7794214842676161
  (0, 1253)	0.39410061333652874"
1,"  (0, 5848)	0.3616519409660967
  (0, 5606)	0.42326737409343546
  (0, 5015)	0.4144936689667805
  (0, 4955)	0.4407326604305943
  (0, 4944)	0.38833037340938825
  (0, 4097)	0.4161752577069608"
1,"  (0, 6074)	0.5295633056949983
  (0, 5567)	0.6902459144511076
  (0, 3453)	0.4930753318154741"
1,"  (0, 7060)	0.28309918175369014
  (0, 3266)	0.7984754168383416
  (0, 2766)	0.5313114547939165"
0,"  (0, 7706)	0.21359342243937895
  (0, 7167)	0.14275407239489404
  (0, 7044)	0.16819676176820017
  (0, 6229)	0.22388219808495452
  (0, 4705)	0.25645158623728453
  (0, 4696)	0.25155017735989976
  (0, 3770)	0.21612587766309768
  (0, 2630)	0.16568009748548032
  (0, 1451)	0.302435556106512
  (0, 1168)	0.1814584303839515
  (0, 1001)	0.1953357416933967
  (0, 925)	0.31299522627893733
  (0, 495)	0.6259904525578747"
1,"  (0, 7362)	0.32220416529315116
  (0, 4755)	0.5143519263236584
  (0, 3233)	0.5575352526208897
  (0, 588)	0.5663753294767052"
1,"  (0, 7723)	0.17440067442338716
  (0, 7614)	0.257828117957661
  (0, 7167)	0.11225512617497749
  (0, 7060)	0.16863883139496316
  (0, 6761)	0.257828117957661
  (0, 6732)	0.257828117957661
  (0, 5750)	0.257828117957661
  (0, 5346)	0.1335959507458924
  (0, 4423)	0.257828117957661
  (0, 3561)	0.11846408266216484
  (0, 3335)	0.21137343952582893
  (0, 3331)	0.257828117957661
  (0, 3326)	0.257828117957661
  (0, 2850)	0.257828117957661
  (0, 2157)	0.24612480771066564
  (0, 1847)	0.257828117957661
  (0, 1804)	0.20611092568381023
  (0, 1213)	0.1536028917593201
  (0, 942)	0.24612480771066564
  (0, 131)	0.257828117957661"
1,"  (0, 7519)	0.5030215177048034
  (0, 3850)	0.3130441335220605
  (0, 3603)	0.5030215177048034
  (0, 1729)	0.6292392835156867"
0,"  (0, 7811)	0.4128396969988489
  (0, 5873)	0.2441154180098354
  (0, 5038)	0.4128396969988489
  (0, 4944)	0.21782462076094633
  (0, 3616)	0.2779876427973297
  (0, 2198)	0.31128948109679444
  (0, 2030)	0.33002906270071597
  (0, 1548)	0.31393119980226364
  (0, 1300)	0.4128396969988489"
1,"  (0, 7706)	0.18928598048605333
  (0, 7549)	0.20713017618548074
  (0, 7321)	0.29056491752834096
  (0, 6581)	0.25482837096672495
  (0, 6262)	0.26801766701272567
  (0, 6150)	0.25482837096672495
  (0, 6130)	0.25482837096672495
  (0, 5873)	0.17181336198302188
  (0, 4995)	0.24163907492072417
  (0, 4571)	0.29056491752834096
  (0, 3915)	0.18651589861619913
  (0, 3901)	0.19937495013528442
  (0, 3784)	0.2296774267010961
  (0, 3234)	0.29056491752834096
  (0, 2668)	0.13621793844754565
  (0, 1804)	0.23228112045110957
  (0, 1362)	0.1915302362528463
  (0, 1017)	0.2156645725780548
  (0, 974)	0.17445227913280037"
1,"  (0, 7802)	0.39431863448416343
  (0, 5848)	0.19375916625869302
  (0, 5399)	0.27192531721353863
  (0, 4221)	0.5810387776639123
  (0, 3561)	0.1811772729863186
  (0, 1818)	0.29051938883195616
  (0, 1674)	0.39431863448416343
  (0, 377)	0.2298514078684227
  (0, 46)	0.26433914951028414"
1,"  (0, 7640)	0.6807223984232307
  (0, 7060)	0.28746470538455077
  (0, 6769)	0.45815615969688944
  (0, 4566)	0.4940384527290319"
1,"  (0, 6098)	0.2729126922035215
  (0, 4249)	0.19943749171812758
  (0, 3716)	0.20357958941074686
  (0, 2826)	0.5857906949670991
  (0, 2777)	0.32197203741150937
  (0, 2348)	0.31110951225344396
  (0, 2275)	0.25876472327924366
  (0, 2234)	0.20641993430504332
  (0, 1557)	0.15635503998706562
  (0, 223)	0.4082616446417537"
1,"  (0, 4315)	0.5990018119526769
  (0, 3850)	0.4014969455151003
  (0, 3636)	0.507605921529048
  (0, 472)	0.47152227990636925"
1,"  (0, 4844)	0.5572975101142568
  (0, 4808)	0.5572975101142568
  (0, 3315)	0.5572975101142568
  (0, 2668)	0.2612631923202147"
1,"  (0, 7167)	0.1482707624474876
  (0, 6956)	0.34054900593488047
  (0, 6953)	0.272239007172468
  (0, 6772)	0.25276401718271396
  (0, 5759)	0.272239007172468
  (0, 5459)	0.29866492195589533
  (0, 4349)	0.18351262401750493
  (0, 2712)	0.3056158467495686
  (0, 1158)	0.34054900593488047
  (0, 996)	0.34054900593488047
  (0, 671)	0.2927879987811783
  (0, 485)	0.34054900593488047"
1,"  (0, 4566)	0.6862290249882632
  (0, 4166)	0.7273855410053583"
1,"  (0, 7500)	0.3704235582151605
  (0, 7060)	0.17095326766840066
  (0, 5997)	0.38240814742434404
  (0, 3895)	0.3489042678453748
  (0, 3687)	0.36624177260111573
  (0, 3445)	0.35868028934194174
  (0, 2402)	0.4088583614059411
  (0, 945)	0.3682953200944894"
1,"  (0, 7432)	0.4541417954772364
  (0, 7430)	0.36946759385064176
  (0, 6942)	0.48142597968191847
  (0, 5779)	0.6522867105669364"
1,"  (0, 5634)	0.5685080882086742
  (0, 5419)	0.413585890987155
  (0, 2645)	0.7111576930735402"
1,"  (0, 7577)	0.3273371681388709
  (0, 7060)	0.17074716817779906
  (0, 4641)	0.2349605591285791
  (0, 4406)	0.5221030133300252
  (0, 3780)	0.44887958492456076
  (0, 2787)	0.3819471201186892
  (0, 272)	0.43419037035702845"
1,"  (0, 7736)	0.9267059629709345
  (0, 7362)	0.17345710404287606
  (0, 4402)	0.18070684544010107
  (0, 4166)	0.2150197732700868
  (0, 3850)	0.1795556302796981"
1,"  (0, 6197)	0.6431795749221834
  (0, 3148)	0.49626582110665723
  (0, 2415)	0.5831297190199233"
1,"  (0, 7577)	0.26871353313490853
  (0, 7060)	0.2803352585635592
  (0, 6824)	0.2028437666091727
  (0, 6821)	0.30740959295381465
  (0, 6432)	0.39533991417674674
  (0, 6180)	0.33191986006891255
  (0, 5424)	0.3205775314467679
  (0, 3761)	0.33523025334307116
  (0, 3731)	0.2007203373186189
  (0, 2858)	0.31354325175274395
  (0, 462)	0.3055277175914465"
1,"  (0, 7060)	0.18253449592336354
  (0, 4556)	0.42821282108085224
  (0, 2776)	0.5581457741016677
  (0, 1124)	0.5581457741016677
  (0, 23)	0.400326775728132"
1,"  (0, 7250)	0.27947664981644815
  (0, 7167)	0.1216806252034048
  (0, 7006)	0.17753904400554762
  (0, 6822)	0.20445256742913542
  (0, 6752)	0.27947664981644815
  (0, 6519)	0.27947664981644815
  (0, 5907)	0.19474860364144964
  (0, 4304)	0.27947664981644815
  (0, 4082)	0.27947664981644815
  (0, 3947)	0.20045298433441033
  (0, 3835)	0.17753904400554762
  (0, 3814)	0.18653988893393667
  (0, 3638)	0.27947664981644815
  (0, 2908)	0.27947664981644815
  (0, 2668)	0.13101971637202203
  (0, 2393)	0.23610300312655325
  (0, 1725)	0.27947664981644815
  (0, 1578)	0.15615451743247508
  (0, 1336)	0.1682387951417235
  (0, 1253)	0.13034684156775542"
1,"  (0, 6185)	0.21028288957193933
  (0, 5507)	0.3385561323031868
  (0, 5504)	0.3122848604869904
  (0, 4669)	0.27394373573661823
  (0, 3732)	0.28601358867079385
  (0, 3731)	0.1585519708197817
  (0, 2872)	0.44815539827330636
  (0, 2376)	0.3231884234444593
  (0, 2095)	0.3385561323031868
  (0, 840)	0.26480334806127437
  (0, 566)	0.26761214644464915"
1,"  (0, 3971)	0.31724341288269725
  (0, 3426)	0.5449010359553652
  (0, 3404)	0.5449010359553652
  (0, 2212)	0.5527407520819124"
0,"  (0, 7590)	0.37677216188769586
  (0, 7046)	0.37677216188769586
  (0, 4615)	0.2591246924491976
  (0, 4550)	0.37677216188769586
  (0, 4498)	0.24667099065159098
  (0, 4432)	0.2089018298795745
  (0, 4203)	0.2089018298795745
  (0, 3869)	0.33343384328019515
  (0, 3106)	0.37677216188769586
  (0, 2928)	0.2152755544477564
  (0, 1489)	0.2436742230899673"
1,"  (0, 7780)	0.3212000166690177
  (0, 6701)	0.373595730829978
  (0, 5842)	0.33527267332990085
  (0, 5814)	0.27525151970800976
  (0, 5479)	0.34460545696539047
  (0, 3259)	0.3276472338689701
  (0, 3148)	0.1493643806765706
  (0, 2928)	0.2037712574876803
  (0, 1952)	0.373595730829978
  (0, 182)	0.373595730829978"
0,"  (0, 7571)	0.22507493184751648
  (0, 7513)	0.22277473800118955
  (0, 6100)	0.24811990623603905
  (0, 5848)	0.18420805305782872
  (0, 5656)	0.3117580268359655
  (0, 4498)	0.46858462487990993
  (0, 2925)	0.3117580268359655
  (0, 2415)	0.17611226574319797
  (0, 423)	0.5993691525829826"
1,"  (0, 7362)	0.5402126192522145
  (0, 3453)	0.6582812523201408
  (0, 1253)	0.5242481462480236"
1,"  (0, 7399)	0.3212797668680911
  (0, 6021)	0.4606768898920941
  (0, 4984)	0.34944080076542094
  (0, 3769)	0.396729560158757
  (0, 2029)	0.45002938647225765
  (0, 1718)	0.45002938647225765"
1,"  (0, 7383)	0.28990601213250405
  (0, 7060)	0.2763485006755921
  (0, 7033)	0.29601763722764274
  (0, 6905)	0.2608469130071923
  (0, 6777)	0.2721832723908377
  (0, 6767)	0.235611928054612
  (0, 6129)	0.3241468700947409
  (0, 4136)	0.27963901189746226
  (0, 2781)	0.3049686522848477
  (0, 2775)	0.34186960983640713
  (0, 2668)	0.19807101789589382
  (0, 1920)	0.24921909013872878
  (0, 1806)	0.24460085838838572"
1,"  (0, 4960)	0.5373247689717564
  (0, 4432)	0.33664287456115793
  (0, 2201)	0.4836530237490008
  (0, 2167)	0.5289381179171769
  (0, 1822)	0.29027209250861874"
1,"  (0, 7386)	0.4964512757861038
  (0, 7033)	0.5118307700281582
  (0, 4432)	0.38665814120502556
  (0, 3398)	0.4741004999488398
  (0, 2668)	0.34247568002833"
1,"  (0, 7534)	0.24001848958930205
  (0, 7342)	0.2704139084585616
  (0, 6789)	0.24583411273218422
  (0, 5887)	0.2720261909768273
  (0, 5809)	0.28773554662414924
  (0, 3850)	0.18984548120906433
  (0, 3561)	0.17533432269892185
  (0, 3398)	0.24765227717269298
  (0, 2826)	0.22092186072733686
  (0, 2644)	0.18002565947770055
  (0, 2615)	0.2720261909768273
  (0, 2280)	0.24765227717269298
  (0, 868)	0.3346687208185132
  (0, 121)	0.26736115177732267
  (0, 90)	0.3519903589841008"
1,"  (0, 7362)	0.5382913169229941
  (0, 3148)	0.44779548130281405
  (0, 1261)	0.7139479428152237"
1,"  (0, 6180)	0.5131151465621914
  (0, 4641)	0.29817469333896396
  (0, 2223)	0.6111562530864204
  (0, 1117)	0.5237296372500252"
1,"  (0, 7060)	0.2411269016402055
  (0, 5106)	0.6339018367185667
  (0, 2167)	0.6131579214080125
  (0, 1702)	0.40504770351753383"
0,"  (0, 2427)	1.0"
0,"  (0, 7513)	0.1514126749933496
  (0, 7366)	0.2118916948008259
  (0, 6684)	0.197320754683977
  (0, 6350)	0.20888636050883708
  (0, 6219)	0.2118916948008259
  (0, 5877)	0.21906026136172868
  (0, 5299)	0.22345730062568597
  (0, 5181)	0.19928872761281025
  (0, 4727)	0.2432288343746044
  (0, 4606)	0.2432288343746044
  (0, 3261)	0.2432288343746044
  (0, 2510)	0.349661130749283
  (0, 1333)	0.2432288343746044
  (0, 1062)	0.18512821606887814
  (0, 1053)	0.1679515880390317
  (0, 890)	0.15730620052278757
  (0, 326)	0.4700458129010921"
1,"  (0, 7598)	0.144672889515278
  (0, 7574)	0.1633281941372709
  (0, 7167)	0.5561299561313552
  (0, 6712)	0.5843008808605843
  (0, 6450)	0.17452967131852892
  (0, 6310)	0.13617234612145812
  (0, 6114)	0.14271292979686087
  (0, 6100)	0.14090197696554696
  (0, 5397)	0.17452967131852892
  (0, 4916)	0.19104927211130524
  (0, 4389)	0.14607522021514607
  (0, 4381)	0.18303021471234882
  (0, 4249)	0.12588178540255276
  (0, 3854)	0.1633281941372709
  (0, 2644)	0.10043221074846737
  (0, 2448)	0.15467915963292395
  (0, 1578)	0.11894827789862107"
0,"  (0, 7445)	0.2803892306278311
  (0, 6699)	0.17946520014387013
  (0, 6678)	0.3309059317314696
  (0, 5476)	0.3309059317314696
  (0, 5303)	0.3309059317314696
  (0, 5192)	0.3401171610090526
  (0, 3785)	0.29476711787093524
  (0, 2994)	0.3401171610090526
  (0, 2898)	0.46089572264185286
  (0, 2415)	0.17322247823775172"
0,"  (0, 7315)	0.21889764807816506
  (0, 7234)	0.27949285462225865
  (0, 7060)	0.10631495629434845
  (0, 5835)	0.22653008029217667
  (0, 5125)	0.2142847291771356
  (0, 5035)	0.21889764807816506
  (0, 4559)	0.2630436028367695
  (0, 4203)	0.17206225230837272
  (0, 3616)	0.21889764807816506
  (0, 3453)	0.19038232311528866
  (0, 1442)	0.32508509298104094
  (0, 1381)	0.21097396161760334
  (0, 1295)	0.2542669082393107
  (0, 1001)	0.19367170169521702
  (0, 844)	0.23316537211061056
  (0, 830)	0.2378176564538215
  (0, 761)	0.20513855579451573
  (0, 644)	0.21889764807816506
  (0, 174)	0.2851029139188659"
1,"  (0, 7060)	0.3245986537110622
  (0, 4634)	0.5482813928564757
  (0, 3641)	0.5270078955589031
  (0, 902)	0.5623930176263795"
1,"  (0, 7534)	0.3569594586546592
  (0, 7091)	0.4315565850322833
  (0, 5844)	0.4536860794665726
  (0, 2766)	0.34833137455894214
  (0, 2705)	0.31587631990725956
  (0, 403)	0.5093085549156048"
1,"  (0, 5444)	0.46983598284177064
  (0, 4097)	0.26567255184933186
  (0, 2928)	0.7687914593451144
  (0, 2415)	0.2207202719013483
  (0, 1578)	0.26251571006470337"
1,"  (0, 7060)	0.4535304620137654
  (0, 6730)	0.15780924076370903
  (0, 6112)	0.26476724685700437
  (0, 5809)	0.20913279561705148
  (0, 3850)	0.41395215175527944
  (0, 3702)	0.15915946124889369
  (0, 3561)	0.1274370077102259
  (0, 3446)	0.11628775590951504
  (0, 2979)	0.2127899798913123
  (0, 2368)	0.2558346671735703
  (0, 2189)	0.26476724685700437
  (0, 2187)	0.23065513925818049
  (0, 1822)	0.2531591036924384
  (0, 922)	0.18938523092496398
  (0, 840)	0.2169361534595606
  (0, 566)	0.21923721921871314"
1,"  (0, 7060)	0.44116554320501283
  (0, 6880)	0.42703386681487016
  (0, 6777)	0.43451613061792
  (0, 1906)	0.4284721786673151
  (0, 606)	0.5006219775665876"
1,"  (0, 3850)	0.17448826174589155
  (0, 3561)	0.16115095812281766
  (0, 2981)	0.29630054970450004
  (0, 2801)	0.26445968085836424
  (0, 2620)	0.23834963729963163
  (0, 2515)	0.6151925553817742
  (0, 2285)	0.2916758432678192
  (0, 2266)	0.31475506479933407
  (0, 1426)	0.3075962776908871
  (0, 1253)	0.1635804724943277
  (0, 223)	0.2122716595838736"
1,"  (0, 7772)	0.6239593311272186
  (0, 7035)	0.6239593311272186
  (0, 6498)	0.4704779550611781"
1,"  (0, 7060)	0.18867371451676054
  (0, 6965)	0.5507305917785397
  (0, 1504)	0.3491641369878718
  (0, 365)	0.5321503294781067
  (0, 228)	0.5059629205856536"
1,"  (0, 7752)	0.36315804378417393
  (0, 6600)	0.5629421284952716
  (0, 5981)	0.4958412287051001
  (0, 3677)	0.39583823086715464
  (0, 3148)	0.25079139777285214
  (0, 3144)	0.29286454360912667"
1,"  (0, 7595)	0.36591501013192673
  (0, 7060)	0.17173100481598763
  (0, 6699)	0.2555779303849112
  (0, 4941)	0.4843637653951842
  (0, 3641)	0.2788169156451593
  (0, 2415)	0.24668761658894833
  (0, 2158)	0.4150749630170358
  (0, 1073)	0.332460030789372
  (0, 665)	0.3395228740352087"
1,"  (0, 7179)	0.26472424197095756
  (0, 7071)	0.26472424197095756
  (0, 7060)	0.34629882234357945
  (0, 6580)	0.3386596804353747
  (0, 5691)	0.1620139104545354
  (0, 3834)	0.2070553710251984
  (0, 3557)	0.2070553710251984
  (0, 3332)	0.26472424197095756
  (0, 3321)	0.26472424197095756
  (0, 3245)	0.26472424197095756
  (0, 3144)	0.12359275437352908
  (0, 3090)	0.18651330472191394
  (0, 2848)	0.24418217566767317
  (0, 2241)	0.2070553710251984
  (0, 1704)	0.23756910739760692
  (0, 975)	0.26472424197095756
  (0, 472)	0.15466905346879845"
0,"  (0, 7703)	0.33924945294097536
  (0, 7571)	0.21336712990069628
  (0, 7523)	0.2702384080433405
  (0, 7513)	0.21118658604724522
  (0, 7291)	0.27265035659201703
  (0, 7167)	0.15472836931354564
  (0, 6580)	0.22731800179449105
  (0, 6185)	0.2207330154026622
  (0, 5213)	0.20620697459647544
  (0, 4278)	0.2809112817659739
  (0, 4203)	0.18809731363894783
  (0, 3279)	0.2809112817659739
  (0, 2346)	0.33924945294097536
  (0, 2158)	0.2809112817659739
  (0, 2115)	0.3055397359410809"
1,"  (0, 5503)	0.5879940581198174
  (0, 2591)	0.5554511456749166
  (0, 489)	0.5879940581198174"
1,"  (0, 4249)	0.5900190840314616
  (0, 2528)	0.8073892992099135"
1,"  (0, 7605)	0.2642196212611296
  (0, 7339)	0.24133379170219793
  (0, 3850)	0.189635586107961
  (0, 3674)	0.38117999206409553
  (0, 3398)	0.24737847028814358
  (0, 3013)	0.21215948267516585
  (0, 2241)	0.29814181012131197
  (0, 2182)	0.38117999206409553
  (0, 1665)	0.36387750487840426
  (0, 1253)	0.17778089177399595
  (0, 665)	0.24646073203445074
  (0, 476)	0.22323365168412107
  (0, 201)	0.27514111324119495"
1,"  (0, 7364)	0.29426256495251074
  (0, 6667)	0.21808549914215763
  (0, 4944)	0.21909982442665485
  (0, 4056)	0.24494468072619985
  (0, 3834)	0.32479497445923733
  (0, 2923)	0.2285426978752509
  (0, 2857)	0.2878402230945719
  (0, 2668)	0.19467385990622252
  (0, 989)	0.3185873584545873
  (0, 677)	0.3830335002501871
  (0, 264)	0.37265998842463793
  (0, 79)	0.3037830608345467"
1,"  (0, 4697)	1.0"
1,"  (0, 7430)	0.5096343105879692
  (0, 6824)	0.4460740650050721
  (0, 3677)	0.5947657674661077
  (0, 3561)	0.43306405975539913"
1,"  (0, 2948)	1.0"
1,"  (0, 7754)	0.20019419630195975
  (0, 6972)	0.33772578556192245
  (0, 6312)	0.33772578556192245
  (0, 6250)	0.2808589113036951
  (0, 3880)	0.16087698480023646
  (0, 3731)	0.15816310439637468
  (0, 3281)	0.33772578556192245
  (0, 2997)	0.33772578556192245
  (0, 2368)	0.31151894697513777
  (0, 2112)	0.28531210838835297
  (0, 154)	0.28531210838835297
  (0, 115)	0.33772578556192245"
1,"  (0, 7383)	0.5761240315217966
  (0, 7360)	0.5604214655202494
  (0, 4271)	0.5949864547090193"
1,"  (0, 7847)	0.4016377103320781
  (0, 6721)	0.524121267246182
  (0, 5780)	0.5385771730193049
  (0, 4641)	0.3420331554400711
  (0, 3825)	0.3961464327009697"
1,"  (0, 6699)	0.45930454001508303
  (0, 3148)	0.3772888129091348
  (0, 1702)	0.5184258026952105
  (0, 1175)	0.6147578208327046"
1,"  (0, 3880)	0.40960685967192023
  (0, 3668)	0.6957740274597376
  (0, 880)	0.5900175617913115"
1,"  (0, 6074)	0.3277491344540479
  (0, 5148)	0.43334258056113284
  (0, 2644)	0.2458279533976593
  (0, 2620)	0.3541158765362457
  (0, 1580)	0.49743058997117723
  (0, 687)	0.521083567397257"
0,"  (0, 7303)	0.3186209571736357
  (0, 6865)	0.18285242028474277
  (0, 6324)	0.31235135284614524
  (0, 5835)	0.2531620249656724
  (0, 5436)	0.246892420638182
  (0, 5384)	0.2492855768278847
  (0, 5344)	0.3186209571736357
  (0, 4566)	0.2041941377488178
  (0, 4011)	0.27626302707678974
  (0, 2009)	0.29784469757526627
  (0, 1224)	0.25182839987041467
  (0, 1168)	0.20106398433596265
  (0, 460)	0.2657766218189934
  (0, 293)	0.31235135284614524"
1,"  (0, 6865)	0.3597658317962246
  (0, 4447)	0.4467384371712874
  (0, 3850)	0.3556138605848209
  (0, 1582)	0.6593396358437875
  (0, 1557)	0.3313658730030408"
1,"  (0, 7847)	0.17226204635902456
  (0, 5831)	0.3259751990893357
  (0, 5774)	0.2858835459769056
  (0, 5499)	0.2858835459769056
  (0, 4792)	0.3259751990893357
  (0, 4722)	0.25009014863384205
  (0, 4488)	0.24016647282646353
  (0, 3817)	0.28025812593889365
  (0, 3687)	0.22838750493213852
  (0, 2883)	0.25496310912039577
  (0, 1906)	0.20707749736462125
  (0, 1708)	0.25766753100161705
  (0, 665)	0.21076679748480684
  (0, 631)	0.21487145600796562
  (0, 160)	0.28025812593889365"
1,"  (0, 5648)	0.6349181493225519
  (0, 3144)	0.35644543064335127
  (0, 377)	0.44503444003280695
  (0, 152)	0.5213155913829812"
1,"  (0, 7472)	0.5241294149875821
  (0, 3038)	0.5216384487551873
  (0, 593)	0.6731877042289593"
1,"  (0, 7847)	0.20997038131648826
  (0, 7358)	0.24832324590661398
  (0, 5567)	0.32574152864469497
  (0, 5243)	0.3048351333450535
  (0, 4837)	0.39733149755956243
  (0, 4349)	0.21411116888094214
  (0, 4056)	0.2343713346742103
  (0, 3048)	0.25786048614811374
  (0, 2630)	0.20077550785165535
  (0, 1505)	0.43116352124373236
  (0, 1252)	0.3792958627200511"
1,"  (0, 7362)	0.15380436585167026
  (0, 7356)	0.32002643837077516
  (0, 7044)	0.16416889914548513
  (0, 7017)	0.32002643837077516
  (0, 6978)	0.24130640697077066
  (0, 6813)	0.24783844690139886
  (0, 6712)	0.21959036120016992
  (0, 6691)	0.32002643837077516
  (0, 5743)	0.22547685158907962
  (0, 4868)	0.22421963381266108
  (0, 4013)	0.2230050418952277
  (0, 3985)	0.25031025659525075
  (0, 3144)	0.14941188874925115
  (0, 2575)	0.40940735363936953
  (0, 499)	0.2661398119769418"
1,"  (0, 7764)	0.5257956161013684
  (0, 1077)	0.8506109393186656"
1,"  (0, 7723)	0.36855307501472584
  (0, 7591)	0.30443261729749316
  (0, 7060)	0.17818841607979732
  (0, 3561)	0.2503447999171537
  (0, 3384)	0.48896571660496374
  (0, 3148)	0.2178348169786926
  (0, 2989)	0.27718684504226465
  (0, 2928)	0.29718246331074355
  (0, 2082)	0.404406185438974
  (0, 1822)	0.248660362871985"
1,"  (0, 7595)	0.3351591702278362
  (0, 7591)	0.2687393773890832
  (0, 7060)	0.15729669317409886
  (0, 6512)	0.443652086422338
  (0, 5998)	0.45914239372694055
  (0, 4059)	0.3145368643880333
  (0, 3707)	0.3253420241021759
  (0, 2668)	0.22548279474999616
  (0, 119)	0.3569915321555754"
1,"  (0, 7631)	0.48433725728925003
  (0, 7430)	0.3236533615303947
  (0, 2630)	0.30246486119378063
  (0, 2111)	0.45922890336964495
  (0, 1023)	0.5985730906284902"
1,"  (0, 7383)	0.43652273523610463
  (0, 5987)	0.6361791813718796
  (0, 1569)	0.6361791813718796"
1,"  (0, 2240)	0.7442477762721982
  (0, 1745)	0.6679036214259422"
1,"  (0, 7382)	0.3921732521232735
  (0, 6880)	0.4354715293452159
  (0, 4641)	0.30953552107899746
  (0, 3825)	0.35850732748967545
  (0, 1908)	0.47432287480111573
  (0, 1544)	0.4552392285554523"
1,"  (0, 6905)	0.36038287857175727
  (0, 6893)	0.33643520766071877
  (0, 6170)	0.5837249485271294
  (0, 5219)	0.39857973609086184
  (0, 3641)	0.30993881841644627
  (0, 3144)	0.2725257560391059
  (0, 2630)	0.29496194916852053"
1,"  (0, 7364)	0.30859709111834926
  (0, 5763)	0.23837563886448407
  (0, 5698)	0.3185813625994147
  (0, 5219)	0.2973584505682904
  (0, 4456)	0.23967578673156806
  (0, 3964)	0.2826214553089069
  (0, 3636)	0.2739097560628202
  (0, 3561)	0.20009200808687222
  (0, 3446)	0.1825862911718681
  (0, 2639)	0.33410682769665573
  (0, 2234)	0.2665212960639373
  (0, 1918)	0.43548512514573323"
1,"  (0, 7806)	0.4531862817206939
  (0, 6772)	0.5312810767287889
  (0, 3726)	0.7157950904903376"
1,"  (0, 7735)	0.2806569574931294
  (0, 7382)	0.2437400812907449
  (0, 7358)	0.26716840098773864
  (0, 7060)	0.419410475557406
  (0, 3731)	0.20019889176078126
  (0, 1942)	0.3611409128777155
  (0, 1906)	0.5431240735996341
